	TransID	ActivityName	Time	eLetter_Type	eLetter_ID	ShapeID	ShapeNumber	OK_After_Review_14_perc	OK_After_Review_17_perc	OK_After_Review_25_perc	ProcessName	Analyze_Criteria_AVG	Analyze_Criteria_STD	Create_Initial_Draft_MAX	Create_Initial_Draft_MIN	Create_Proof_AVG	Create_Proof_STD	Delta_Time	Gather_Materials	Internal_Review_MAX	Internal_Review_MIN	Modify_Criteria_AVG	Modify_Criteria_STD	Optimize_Graphics_MAX	Optimize_Graphics_MIN	Outline_Text	Paste_In_Template_AVG	Paste_In_Template_STD	Preempt	Priority	Pull_Target_List_MAX	Pull_Target_List_MIN	Review_13_AVG	Review_13_STD	Review_16_AVG	Review_16_STD	Send_On	timeStamp	caseEnd	caseStart	relativeTime	relativeTime_s
772	56	Send On	1406234.358395	Type_1	121	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 16:37:14.358395000	2016-01-17 16:37:14.358395000	2016-01-17 16:27:14.358395000	0 days 00:10:00	600
773	46	Send On	1407566.013522	Type_4	100	228	19	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-17 16:59:26.013522000	2016-01-17 16:59:26.013522000	2016-01-17 16:29:26.013522000	0 days 00:30:00	1800
774	56	Send Email	1564042.198587	Type_1	121	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 12:27:22.198587000	2016-01-19 12:27:22.198587000	2016-01-17 16:37:14.358395000	1 days 19:50:07.840192	157807
775	87	Broadcast Request for Related Articles	1555741.192114	Type_4	196	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 10:09:01.192114000	2016-01-19 10:09:01.192114000	2016-01-17 17:03:28.681181000	1 days 17:05:32.510933	147932
776	71	Send To Production	1408644.695312	Type_2	110	23	23	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 17:17:24.695312000	2016-01-17 17:17:24.695312000	2016-01-17 17:12:24.695312000	0 days 00:05:00	300
777	71	Analyze Criteria	1409229.83019	Type_2	110	25	24	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 17:27:09.830190000	2016-01-17 17:27:09.830190000	2016-01-17 17:17:24.695312000	0 days 00:09:45.134878	585
778	71	Modify Criteria	1412066.204366	Type_2	110	33	26	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 18:14:26.204366000	2016-01-17 18:14:26.204366000	2016-01-17 17:27:09.830190000	0 days 00:47:16.374176	2836
779	72	Delay	1432298.104534	Type_2	170	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 23:51:38.104534000	2016-01-17 23:51:38.104534000	2016-01-17 17:32:24.695312000	0 days 06:19:13.409222	22753
780	73	Delay	1432773.112247	Type_4	172	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-17 23:59:33.112247000	2016-01-17 23:59:33.112247000	2016-01-17 17:47:24.695312000	0 days 06:12:08.416935	22328
781	88	Request	1411800.0	Type_1	197	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 18:10:00.000000000	2016-01-17 18:10:00.000000000	2016-01-17 18:00:00.000000000	0 days 00:10:00	600
782	88	Start	1411800.0	Type_1	197	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 18:10:00.000000000	2016-01-17 18:10:00.000000000	2016-01-17 18:10:00.000000000	0 days 00:00:00	0
783	88	Schedule Activities	1413269.835693	Type_1	197	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-17 18:34:29.835693000	2016-01-17 18:34:29.835693000	2016-01-17 18:10:00.000000000	0 days 00:24:29.835693	1469
784	71	Pull Target List	1470918.639118	Type_2	110	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:35:18.639118000	2016-01-18 10:35:18.639118000	2016-01-17 18:14:26.204366000	0 days 16:20:52.434752	58852
785	88	Broadcast Request for Related Articles	1557633.202175	Type_1	197	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 10:40:33.202175000	2016-01-19 10:40:33.202175000	2016-01-17 18:34:29.835693000	1 days 16:06:03.366482	144363
786	65	End	1413512.459758	Type_4	100	285	21	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-17 18:38:32.459758000	2016-01-17 18:38:32.459758000	2016-01-17 18:38:32.459758000	0 days 00:00:00	0
787	74	Send To Production	1413812.483385	Type_4	112	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-17 18:43:32.483385000	2016-01-17 18:43:32.483385000	2016-01-17 18:38:32.483385000	0 days 00:05:00	300
788	74	Analyze Criteria	1469206.013917	Type_4	112	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 10:06:46.013917000	2016-01-18 10:06:46.013917000	2016-01-17 18:43:32.483385000	0 days 15:23:13.530532	55393
789	62	Optimize Graphics	1470823.717173	Type_1	125	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:33:43.717173000	2016-01-18 10:33:43.717173000	2016-01-17 18:46:03.722923000	0 days 15:47:39.994250	56859
790	70	Gather Materials	1558233.202175	Type_1	169	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 10:50:33.202175000	2016-01-19 10:50:33.202175000	2016-01-17 22:30:32.418877000	1 days 12:20:00.783298	130800
791	72	Gather Materials	1563970.042687	Type_2	170	1341	7	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 12:26:10.042687000	2016-01-19 12:26:10.042687000	2016-01-17 23:51:38.104534000	1 days 12:34:31.938153	131671
792	73	Gather Materials	1581219.673726	Type_4	172	1341	7	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 17:13:39.673726000	2016-01-19 17:13:39.673726000	2016-01-17 23:59:33.112247000	1 days 17:14:06.561479	148446
793	89	Request	1469400.0	Type_1	205	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:10:00.000000000	2016-01-18 10:10:00.000000000	2016-01-18 10:00:00.000000000	0 days 00:10:00	600
794	76	Delay	1492328.768191	Type_1	173	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 16:32:08.768191000	2016-01-18 16:32:08.768191000	2016-01-18 10:01:03.722923000	0 days 06:31:05.045268	23465
795	52	OK?	1558832.49463	Type_4	112	226	17	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 11:00:32.494630000	2016-01-19 11:00:32.494630000	2016-01-18 10:06:46.013917000	1 days 00:53:46.480713	89626
796	74	Pull Target List	1481079.550989	Type_4	112	27	27	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 13:24:39.550989000	2016-01-18 13:24:39.550989000	2016-01-18 10:06:46.013917000	0 days 03:17:53.537072	11873
797	89	Start	1469400.0	Type_1	205	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:10:00.000000000	2016-01-18 10:10:00.000000000	2016-01-18 10:10:00.000000000	0 days 00:00:00	0
798	89	Schedule Activities	1470736.183947	Type_1	205	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:32:16.183947000	2016-01-18 10:32:16.183947000	2016-01-18 10:10:00.000000000	0 days 00:22:16.183947	1336
799	90	Outline Text, Targeting, and URLs	1470363.722923	Type_1	133	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:26:03.722923000	2016-01-18 10:26:03.722923000	2016-01-18 10:11:03.722923000	0 days 00:15:00	900
800	63	 Create Initial Draft	1487733.706409	Type_1	133	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 15:15:33.706409000	2016-01-18 15:15:33.706409000	2016-01-18 10:26:03.722923000	0 days 04:49:29.983486	17369
801	90	Create Initial Target List	1586818.670911	Type_1	133	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 18:46:58.670911000	2016-01-19 18:46:58.670911000	2016-01-18 10:26:03.722923000	1 days 08:20:54.947988	116454
802	89	Broadcast Request for Related Articles	1814818.670911	Type_1	205	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-22 10:06:58.670911000	2016-01-22 10:06:58.670911000	2016-01-18 10:32:16.183947000	3 days 23:34:42.486964	344082
803	62	Paste In Template	1474538.728917	Type_1	125	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 11:35:38.728917000	2016-01-18 11:35:38.728917000	2016-01-18 10:33:43.717173000	0 days 01:01:55.011744	3715
804	59	Internal Review And Changes	1493026.213985	Type_4	124	95	10	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 16:43:46.213985000	2016-01-18 16:43:46.213985000	2016-01-18 10:37:07.137671000	0 days 06:06:39.076314	21999
805	75	Send To Production	1471327.244132	Type_1	113	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 10:42:07.244132000	2016-01-18 10:42:07.244132000	2016-01-18 10:37:07.244132000	0 days 00:05:00	300
806	75	Analyze Criteria	1481702.856057	Type_1	113	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 13:35:02.856057000	2016-01-18 13:35:02.856057000	2016-01-18 10:42:07.244132000	0 days 02:52:55.611925	10375
807	91	Outline Text, Targeting, and URLs	1473427.244132	Type_2	134	205	8	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 11:17:07.244132000	2016-01-18 11:17:07.244132000	2016-01-18 11:02:07.244132000	0 days 00:15:00	900
808	52	Optimize Graphics	1481092.095506	Type_4	112	62	11	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 13:24:52.095506000	2016-01-18 13:24:52.095506000	2016-01-18 11:03:16.864952000	0 days 02:21:35.230554	8495
809	64	 Create Initial Draft	1490398.337928	Type_2	134	207	9	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 15:59:58.337928000	2016-01-18 15:59:58.337928000	2016-01-18 11:17:07.244132000	0 days 04:42:51.093796	16971
810	91	Create Initial Target List	1817499.759277	Type_2	134	21	22	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-22 10:51:39.759277000	2016-01-22 10:51:39.759277000	2016-01-18 11:17:07.244132000	3 days 23:34:32.515145	344072
811	77	Delay	1500679.526127	Type_1	181	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 18:51:19.526127000	2016-01-18 18:51:19.526127000	2016-01-18 11:18:16.864952000	0 days 07:33:02.661175	27182
812	78	Delay	1501400.016039	Type_2	182	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 19:03:20.016039000	2016-01-18 19:03:20.016039000	2016-01-18 11:33:16.864952000	0 days 07:30:03.151087	27003
813	62	Review	1477963.209198	Type_1	125	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:32:43.209198000	2016-01-18 12:32:43.209198000	2016-01-18 11:35:38.728917000	0 days 00:57:04.480281	3424
814	92	Request	1476600.0	Type_2	206	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:10:00.000000000	2016-01-18 12:10:00.000000000	2016-01-18 12:00:00.000000000	0 days 00:10:00	600
815	85	OK?	1564692.975485	Type_1	125	1040	25	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 12:38:12.975485000	2016-01-19 12:38:12.975485000	2016-01-18 12:01:43.531302999	1 days 00:36:29.444182001	88589
816	62	Create Proof	1476822.149385	Type_1	125	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:13:42.149385000	2016-01-18 12:13:42.149385000	2016-01-18 12:01:43.531302999	0 days 00:11:58.618082001	718
817	92	Start	1476600.0	Type_2	206	1376	2	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:10:00.000000000	2016-01-18 12:10:00.000000000	2016-01-18 12:10:00.000000000	0 days 00:00:00	0
818	92	Schedule Activities	1478011.012351	Type_2	206	15	3	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:33:31.012351000	2016-01-18 12:33:31.012351000	2016-01-18 12:10:00.000000000	0 days 00:23:31.012351	1411
819	79	Send To Production	1476925.00203	Type_2	122	23	23	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:15:25.002030000	2016-01-18 12:15:25.002030000	2016-01-18 12:10:25.002030000	0 days 00:05:00	300
820	79	Analyze Criteria	1489127.243635	Type_2	122	25	24	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 15:38:47.243635000	2016-01-18 15:38:47.243635000	2016-01-18 12:15:25.002030000	0 days 03:23:22.241605	12202
821	62	Send On	1478563.209198	Type_1	125	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 12:42:43.209198000	2016-01-18 12:42:43.209198000	2016-01-18 12:32:43.209198000	0 days 00:10:00	600
822	92	Broadcast Request for Related Articles	1818699.759277	Type_2	206	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-22 11:11:39.759277000	2016-01-22 11:11:39.759277000	2016-01-18 12:33:31.012351000	3 days 22:38:08.746926	340688
823	62	Send Email	1817636.562268	Type_1	125	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-22 10:53:56.562268000	2016-01-22 10:53:56.562268000	2016-01-18 12:42:43.209198000	3 days 22:11:13.353070	339073
824	80	Send To Production	1480027.110257	Type_1	121	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 13:07:07.110257000	2016-01-18 13:07:07.110257000	2016-01-18 13:02:07.110257000	0 days 00:05:00	300
825	80	Analyze Criteria	1490243.281938	Type_1	121	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 15:57:23.281938000	2016-01-18 15:57:23.281938000	2016-01-18 13:07:07.110257000	0 days 02:50:16.171681	10216
826	81	Delay	1503169.465152	Type_4	184	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 19:32:49.465152000	2016-01-18 19:32:49.465152000	2016-01-18 13:22:07.110257000	0 days 06:10:42.354895	22242
827	74	Send Email	1584219.068411	Type_4	112	42	20	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 18:03:39.068411000	2016-01-19 18:03:39.068411000	2016-01-18 13:24:39.550989000	1 days 04:38:59.517422	103139
828	52	Paste In Template	1492326.572226	Type_4	112	66	12	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 16:32:06.572226000	2016-01-18 16:32:06.572226000	2016-01-18 13:24:52.095506000	0 days 03:07:14.476720	11234
829	75	Pull Target List	1489189.526226	Type_1	113	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 15:39:49.526226000	2016-01-18 15:39:49.526226000	2016-01-18 13:35:02.856057000	0 days 02:04:46.670169	7486
830	93	Outline Text, Targeting, and URLs	1489027.110257	Type_4	136	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 15:37:07.110257000	2016-01-18 15:37:07.110257000	2016-01-18 13:52:07.110257000	0 days 01:45:00	6300
831	63	Internal Review And Changes	1496951.890477	Type_1	133	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 17:49:11.890477000	2016-01-18 17:49:11.890477000	2016-01-18 15:15:33.706409000	0 days 02:33:38.184068	9218
832	50	End	1488689.112976	Type_2	110	285	21	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 15:31:29.112976000	2016-01-18 15:31:29.112976000	2016-01-18 15:31:29.112976000	0 days 00:00:00	0
833	66	 Create Initial Draft	1815657.189971	Type_4	136	207	9	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-22 10:20:57.189971000	2016-01-22 10:20:57.189971000	2016-01-18 15:37:07.110257000	3 days 18:43:50.079714	326630
834	93	Create Initial Target List	1821412.33569	Type_4	136	21	22	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-22 11:56:52.335690000	2016-01-22 11:56:52.335690000	2016-01-18 15:37:07.110257000	3 days 20:19:45.225433	332385
835	79	Modify Criteria	1493088.525514	Type_2	122	33	26	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 16:44:48.525514000	2016-01-18 16:44:48.525514000	2016-01-18 15:38:47.243635000	0 days 01:06:01.281879	3961
836	80	Pull Target List	1496211.088434	Type_1	121	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 17:36:51.088434000	2016-01-18 17:36:51.088434000	2016-01-18 15:57:23.281938000	0 days 01:39:27.806496	5967
837	64	Internal Review And Changes	1496001.776021	Type_2	134	95	10	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 17:33:21.776021000	2016-01-18 17:33:21.776021000	2016-01-18 15:59:58.337928000	0 days 01:33:23.438093	5603
838	94	Request	1491000.0	Type_4	208	767	1	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 16:10:00.000000000	2016-01-18 16:10:00.000000000	2016-01-18 16:00:00.000000000	0 days 00:10:00	600
839	94	Start	1491000.0	Type_4	208	1376	2	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 16:10:00.000000000	2016-01-18 16:10:00.000000000	2016-01-18 16:10:00.000000000	0 days 00:00:00	0
840	94	Schedule Activities	1492526.111028	Type_4	208	15	3	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 16:35:26.111028000	2016-01-18 16:35:26.111028000	2016-01-18 16:10:00.000000000	0 days 00:25:26.111028	1526
841	52	Review	1558832.49463	Type_4	112	223	16	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 11:00:32.494630000	2016-01-19 11:00:32.494630000	2016-01-18 16:32:06.572226000	0 days 18:28:25.922404	66505
842	76	Gather Materials	1820288.664091	Type_1	173	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-22 11:38:08.664091000	2016-01-22 11:38:08.664091000	2016-01-18 16:32:08.768191000	3 days 19:05:59.895900	327959
843	94	Broadcast Request for Related Articles	1822612.33569	Type_4	208	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-22 12:16:52.335690000	2016-01-22 12:16:52.335690000	2016-01-18 16:35:26.111028000	3 days 19:41:26.224662	330086
844	59	Optimize Graphics	1562187.24037	Type_4	124	62	11	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 11:56:27.240370000	2016-01-19 11:56:27.240370000	2016-01-18 16:43:46.213985000	0 days 19:12:41.026385	69161
845	79	Pull Target List	1497053.792645	Type_2	122	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 17:50:53.792645000	2016-01-18 17:50:53.792645000	2016-01-18 16:44:48.525514000	0 days 01:06:05.267131	3965
846	52	Create Proof	1500606.773906	Type_4	112	219	15	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 18:50:06.773906000	2016-01-18 18:50:06.773906000	2016-01-18 17:23:19.680883000	0 days 01:26:47.093023	5207
847	64	Optimize Graphics	1557386.240799	Type_2	134	62	11	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 10:36:26.240799000	2016-01-19 10:36:26.240799000	2016-01-18 17:33:21.776021000	0 days 17:03:04.464778	61384
848	82	Send To Production	1496339.151309	Type_4	124	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-18 17:38:59.151309000	2016-01-18 17:38:59.151309000	2016-01-18 17:33:59.151309000	0 days 00:05:00	300
849	82	Analyze Criteria	1562320.599554	Type_4	124	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-19 11:58:40.599554000	2016-01-19 11:58:40.599554000	2016-01-18 17:38:59.151309000	0 days 18:19:41.448245	65981
850	83	Delay	1521150.26692	Type_1	185	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 00:32:30.266920000	2016-01-19 00:32:30.266920000	2016-01-18 17:48:21.776021000	0 days 06:44:08.490899	24248
851	96	Outline Text, Targeting, and URLs	1497839.151309	Type_1	137	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 18:03:59.151309000	2016-01-18 18:03:59.151309000	2016-01-18 17:48:59.151309000	0 days 00:15:00	900
852	63	Optimize Graphics	1564514.344693	Type_1	133	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 12:35:14.344693000	2016-01-19 12:35:14.344693000	2016-01-18 17:49:11.890477000	0 days 18:46:02.454216	67562
853	79	Send Email	2536851.534714	Type_2	122	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-30 18:40:51.534714000	2016-01-30 18:40:51.534714000	2016-01-18 17:50:53.792645000	12 days 00:49:57.742069	1039797
854	95	Request	1498200.0	Type_1	209	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-18 18:10:00.000000000	2016-01-18 18:10:00.000000000	2016-01-18 18:00:00.000000000	0 days 00:10:00	600
855	84	Delay	1526219.752771	Type_1	193	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 01:56:59.752771000	2016-01-19 01:56:59.752771000	2016-01-18 18:03:21.776021000	0 days 07:53:37.976750	28417
856	68	 Create Initial Draft	1565073.85619	Type_1	137	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-19 12:44:33.856190000	2016-01-19 12:44:33.856190000	2016-01-18 18:03:59.151309000	0 days 18:40:34.704881	67234
